nu,kernel,gamma,percentile,threshold,auc,f1_score,accuracy,predictions_csv
0.05,linear,N/A,97,0.00023556663605589826,0.2617750164867585,0.07317073170731707,0.9213657527159855,ckpt\oneclass_svm_predictions_p97_nu0.050_kernellinear_gammascale_20251219_002524.csv
0.05,poly,N/A,97,0.00010508014143867194,0.02861754191107564,0.011235955056179775,0.908949818934299,ckpt\oneclass_svm_predictions_p97_nu0.050_kernelpoly_gammascale_20251219_002524.csv
0.05,sigmoid,N/A,97,1.0196719712525648,0.8123286244837041,0.5756097560975609,0.9549922400413865,ckpt\oneclass_svm_predictions_p97_nu0.050_kernelsigmoid_gammascale_20251219_002524.csv
0.1,rbf,scale,97,4.053232694623734,0.9752409380676362,0.6798418972332015,0.9580962234868081,ckpt\oneclass_svm_predictions_p97_nu0.100_kernelrbf_gammascale_20251219_002524.csv
0.1,rbf,auto,97,4.053232706095457,0.9752409380676362,0.6798418972332015,0.9580962234868081,ckpt\oneclass_svm_predictions_p97_nu0.100_kernelrbf_gammaauto_20251219_002524.csv
0.1,rbf,0.001,97,1.9507901808609869,0.9792498235627595,0.6910569105691057,0.9606828763579928,ckpt\oneclass_svm_predictions_p97_nu0.100_kernelrbf_gamma0.001_20251219_002524.csv
0.1,rbf,0.01,97,11.898659316534225,0.9785672139113533,0.6857142857142857,0.9601655457837558,ckpt\oneclass_svm_predictions_p97_nu0.100_kernelrbf_gamma0.01_20251219_002525.csv
0.1,rbf,0.1,97,7.4100132780324754,0.9750268994481275,0.6852589641434262,0.959130884635282,ckpt\oneclass_svm_predictions_p97_nu0.100_kernelrbf_gamma0.1_20251219_002525.csv
0.1,rbf,1.0,97,0.0003633726200954343,0.9801030856270174,0.2608695652173913,0.727366787377134,ckpt\oneclass_svm_predictions_p97_nu0.100_kernelrbf_gamma1.0_20251219_002525.csv
0.1,linear,N/A,97,0.00018641225064827777,0.6129776821352956,0.03296703296703297,0.908949818934299,ckpt\oneclass_svm_predictions_p97_nu0.100_kernellinear_gammascale_20251219_002525.csv
0.1,poly,N/A,97,0.00010266812152749315,0.027182904677611554,0.011049723756906077,0.9073978272115882,ckpt\oneclass_svm_predictions_p97_nu0.100_kernelpoly_gammascale_20251219_002525.csv
0.1,sigmoid,N/A,97,7.133068886141544,0.8295558409403816,0.6190476190476191,0.958613554061045,ckpt\oneclass_svm_predictions_p97_nu0.100_kernelsigmoid_gammascale_20251219_002525.csv
0.15,rbf,scale,97,13.620224758129854,0.9754318373769278,0.6932270916334662,0.9601655457837558,ckpt\oneclass_svm_predictions_p97_nu0.150_kernelrbf_gammascale_20251219_002526.csv
0.15,rbf,auto,97,13.620224772825521,0.9754318373769278,0.6932270916334662,0.9601655457837558,ckpt\oneclass_svm_predictions_p97_nu0.150_kernelrbf_gammaauto_20251219_002526.csv
0.15,rbf,0.001,97,3.91966446705482,0.9782895421887473,0.6829268292682927,0.9596482152095189,ckpt\oneclass_svm_predictions_p97_nu0.150_kernelrbf_gamma0.001_20251219_002526.csv
0.15,rbf,0.01,97,26.86256162981202,0.9778151863292953,0.6857142857142857,0.9601655457837558,ckpt\oneclass_svm_predictions_p97_nu0.150_kernelrbf_gamma0.01_20251219_002526.csv
0.15,rbf,0.1,97,22.689156033071356,0.9763169159927343,0.6967213114754098,0.9617175375064666,ckpt\oneclass_svm_predictions_p97_nu0.150_kernelrbf_gamma0.1_20251219_002526.csv
0.15,rbf,1.0,97,0.4674768542489769,0.980253491143429,0.4433734939759036,0.8804966373512675,ckpt\oneclass_svm_predictions_p97_nu0.150_kernelrbf_gamma1.0_20251219_002526.csv
0.15,linear,N/A,97,2.352134747340723e-05,0.7157451436372682,0.27586206896551724,0.9348163476461459,ckpt\oneclass_svm_predictions_p97_nu0.150_kernellinear_gammascale_20251219_002526.csv
0.15,poly,N/A,97,0.00012560340865866207,0.028183679844503838,0.010810810810810811,0.9053285049146405,ckpt\oneclass_svm_predictions_p97_nu0.150_kernelpoly_gammascale_20251219_002527.csv
0.15,sigmoid,N/A,97,20.12655804942831,0.8414725857022203,0.6,0.9565442317640973,ckpt\oneclass_svm_predictions_p97_nu0.150_kernelsigmoid_gammascale_20251219_002527.csv
0.2,rbf,scale,97,30.22079986017547,0.9758888387537169,0.7053941908713693,0.9632695292291774,ckpt\oneclass_svm_predictions_p97_nu0.200_kernelrbf_gammascale_20251219_002527.csv
0.2,rbf,auto,97,30.220799969221822,0.9758888387537169,0.7053941908713693,0.9632695292291774,ckpt\oneclass_svm_predictions_p97_nu0.200_kernelrbf_gammaauto_20251219_002528.csv
0.2,rbf,0.001,97,6.129580110560568,0.9779887311559241,0.6775510204081633,0.959130884635282,ckpt\oneclass_svm_predictions_p97_nu0.200_kernelrbf_gamma0.001_20251219_002528.csv
0.2,rbf,0.01,97,42.250379306345806,0.9776300718475583,0.6775510204081633,0.959130884635282,ckpt\oneclass_svm_predictions_p97_nu0.200_kernelrbf_gamma0.01_20251219_002528.csv
0.2,rbf,0.1,97,47.531318413947986,0.9762822070274085,0.691358024691358,0.9612002069322297,ckpt\oneclass_svm_predictions_p97_nu0.200_kernelrbf_gamma0.1_20251219_002528.csv
0.2,rbf,1.0,97,1.5925023604824944,0.9803981118322862,0.5644171779141104,0.9265390584583549,ckpt\oneclass_svm_predictions_p97_nu0.200_kernelrbf_gamma1.0_20251219_002528.csv
0.2,linear,N/A,97,8.623249583011936e-05,0.9775028056413638,0.6563706563706564,0.9539575788929125,ckpt\oneclass_svm_predictions_p97_nu0.200_kernellinear_gammascale_20251219_002528.csv
0.2,poly,N/A,97,0.00018315864330648615,0.028796871565258647,0.010050251256281407,0.8980858768753234,ckpt\oneclass_svm_predictions_p97_nu0.200_kernelpoly_gammascale_20251219_002529.csv
0.2,sigmoid,N/A,97,32.57032159887118,0.8326217995441556,0.5728155339805825,0.9544749094671495,ckpt\oneclass_svm_predictions_p97_nu0.200_kernelsigmoid_gammascale_20251219_002529.csv
0.25,rbf,scale,97,51.503698809645414,0.9759119780639339,0.6942148760330579,0.9617175375064666,ckpt\oneclass_svm_predictions_p97_nu0.250_kernelrbf_gammascale_20251219_002529.csv
0.25,rbf,auto,97,51.50369895968909,0.9759119780639339,0.6942148760330579,0.9617175375064666,ckpt\oneclass_svm_predictions_p97_nu0.250_kernelrbf_gammaauto_20251219_002530.csv
0.25,rbf,0.001,97,8.205555643722303,0.9775953628822326,0.6775510204081633,0.959130884635282,ckpt\oneclass_svm_predictions_p97_nu0.250_kernelrbf_gamma0.001_20251219_002530.csv
0.25,rbf,0.01,97,61.38063505004019,0.9769937408165862,0.6887966804979253,0.9612002069322297,ckpt\oneclass_svm_predictions_p97_nu0.250_kernelrbf_gamma0.01_20251219_002530.csv
0.25,rbf,0.1,97,80.21176012927225,0.9763747642682772,0.6916666666666667,0.9617175375064666,ckpt\oneclass_svm_predictions_p97_nu0.250_kernelrbf_gamma0.1_20251219_002530.csv
0.25,rbf,1.0,97,3.2483726736814322,0.9801030856270174,0.5741935483870968,0.9317123642007242,ckpt\oneclass_svm_predictions_p97_nu0.250_kernelrbf_gamma1.0_20251219_002530.csv
0.25,linear,N/A,97,0.00010894198797447339,0.9773003366769637,0.6337448559670782,0.9539575788929125,ckpt\oneclass_svm_predictions_p97_nu0.250_kernellinear_gammascale_20251219_002531.csv
0.25,poly,N/A,97,0.00019996516590255623,0.0291266067358532,0.009259259259259259,0.8892912571132954,ckpt\oneclass_svm_predictions_p97_nu0.250_kernelpoly_gammascale_20251219_002531.csv
0.25,sigmoid,N/A,97,47.596695506239065,0.8345770712575058,0.5714285714285714,0.9549922400413865,ckpt\oneclass_svm_predictions_p97_nu0.250_kernelsigmoid_gammascale_20251219_002531.csv
0.3,rbf,scale,97,79.14614159091366,0.9756400911688823,0.6970954356846473,0.9622348680807036,ckpt\oneclass_svm_predictions_p97_nu0.300_kernelrbf_gammascale_20251219_002532.csv
0.3,rbf,auto,97,79.14614184527366,0.9756400911688823,0.6970954356846473,0.9622348680807036,ckpt\oneclass_svm_predictions_p97_nu0.300_kernelrbf_gammaauto_20251219_002532.csv
0.3,rbf,0.001,97,10.71365513687289,0.9770053104716949,0.6887966804979253,0.9612002069322297,ckpt\oneclass_svm_predictions_p97_nu0.300_kernelrbf_gamma0.001_20251219_002532.csv
0.3,rbf,0.01,97,81.33025927304658,0.976629296680666,0.6887966804979253,0.9612002069322297,ckpt\oneclass_svm_predictions_p97_nu0.300_kernelrbf_gamma0.01_20251219_002532.csv
0.3,rbf,0.1,97,119.03924234572399,0.975911978063934,0.6974789915966386,0.9627521986549405,ckpt\oneclass_svm_predictions_p97_nu0.300_kernelrbf_gamma0.1_20251219_002533.csv
0.3,rbf,1.0,97,5.555791580569685,0.97971550218088,0.5894039735099338,0.9358510087946198,ckpt\oneclass_svm_predictions_p97_nu0.300_kernelrbf_gamma1.0_20251219_002533.csv
0.3,linear,N/A,97,0.00020034038502119044,0.9560989436904885,0.5702479338842975,0.9461976202793585,ckpt\oneclass_svm_predictions_p97_nu0.300_kernellinear_gammascale_20251219_002533.csv
0.3,poly,N/A,97,0.0002490770526065445,0.02864646604884708,0.009708737864077669,0.8944645628556648,ckpt\oneclass_svm_predictions_p97_nu0.300_kernelpoly_gammascale_20251219_002534.csv
0.3,sigmoid,N/A,97,57.69852873767002,0.833246560920019,0.5686274509803921,0.9544749094671495,ckpt\oneclass_svm_predictions_p97_nu0.300_kernelsigmoid_gammascale_20251219_002534.csv
