nu,kernel,gamma,percentile,threshold,auc,f1_score,accuracy,predictions_csv
0.15,rbf,0.5,95,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.150_kernelrbf_gamma0.5_20251219_115751.csv
0.15,rbf,0.8,95,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.150_kernelrbf_gamma0.8_20251219_115751.csv
0.15,rbf,1.0,95,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.150_kernelrbf_gamma1.0_20251219_115752.csv
0.15,linear,N/A,95,0.0003165427806160586,0.36875,0.2727272727272727,0.6595744680851063,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.150_kernellinear_gammascale_20251219_115752.csv
0.15,poly,N/A,95,4.964856642049528e-05,0.4229166666666667,0.39215686274509803,0.3404255319148936,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.150_kernelpoly_gammascale_20251219_115752.csv
0.15,sigmoid,N/A,95,0.07604147924916826,0.5041666666666667,0.36363636363636365,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.150_kernelsigmoid_gammascale_20251219_115752.csv
0.2,rbf,scale,95,0.7118447518368953,0.78125,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gammascale_20251219_115752.csv
0.2,rbf,auto,95,1.585968317532923,0.7729166666666667,0.5714285714285714,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gammaauto_20251219_115752.csv
0.2,rbf,0.001,95,0.26181634677670484,0.7875,0.5625,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gamma0.001_20251219_115752.csv
0.2,rbf,0.01,95,0.0004012504633325308,0.7927083333333333,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gamma0.01_20251219_115752.csv
0.2,rbf,0.05,95,0.0007811494002389369,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gamma0.05_20251219_115752.csv
0.2,rbf,0.1,95,0.0007812500004912029,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gamma0.1_20251219_115752.csv
0.2,rbf,0.3,95,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gamma0.3_20251219_115752.csv
0.2,rbf,0.5,95,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gamma0.5_20251219_115752.csv
0.2,rbf,0.8,95,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gamma0.8_20251219_115753.csv
0.2,rbf,1.0,95,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelrbf_gamma1.0_20251219_115753.csv
0.2,linear,N/A,95,0.00034355428762621656,0.44583333333333336,0.4,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernellinear_gammascale_20251219_115753.csv
0.2,poly,N/A,95,0.008453398547828185,0.4083333333333333,0.4,0.3617021276595745,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelpoly_gammascale_20251219_115753.csv
0.2,sigmoid,N/A,95,0.11998545589446839,0.5125,0.43478260869565216,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.200_kernelsigmoid_gammascale_20251219_115753.csv
0.25,rbf,scale,95,1.3929539614026372,0.775,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gammascale_20251219_115753.csv
0.25,rbf,auto,95,2.42274513985186,0.7749999999999999,0.5714285714285714,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gammaauto_20251219_115753.csv
0.25,rbf,0.001,95,0.7670655871439902,0.7895833333333333,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gamma0.001_20251219_115753.csv
0.25,rbf,0.01,95,0.0003077376975175322,0.7875,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gamma0.01_20251219_115753.csv
0.25,rbf,0.05,95,1.1866463389686999e-07,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gamma0.05_20251219_115753.csv
0.25,rbf,0.1,95,2.4382718066817688e-12,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gamma0.1_20251219_115753.csv
0.25,rbf,0.3,95,0.0,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gamma0.3_20251219_115753.csv
0.25,rbf,0.5,95,0.0,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gamma0.5_20251219_115754.csv
0.25,rbf,0.8,95,0.0,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gamma0.8_20251219_115754.csv
0.25,rbf,1.0,95,0.0,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelrbf_gamma1.0_20251219_115754.csv
0.25,linear,N/A,95,0.0003124276949942624,0.46874999999999994,0.43478260869565216,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernellinear_gammascale_20251219_115754.csv
0.25,poly,N/A,95,0.035612985050093256,0.40208333333333335,0.35555555555555557,0.3829787234042553,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelpoly_gammascale_20251219_115754.csv
0.25,sigmoid,N/A,95,0.22658458970213588,0.5229166666666667,0.2857142857142857,0.6808510638297872,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.250_kernelsigmoid_gammascale_20251219_115754.csv
0.3,rbf,scale,95,2.1550529086121615,0.7791666666666667,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gammascale_20251219_115754.csv
0.3,rbf,auto,95,3.628678061549236,0.7625,0.5714285714285714,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gammaauto_20251219_115754.csv
0.3,rbf,0.001,95,1.3405245928968166,0.7854166666666667,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gamma0.001_20251219_115754.csv
0.3,rbf,0.01,95,0.00040188141638881897,0.7875,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gamma0.01_20251219_115754.csv
0.3,rbf,0.05,95,0.00019540852467406222,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gamma0.05_20251219_115754.csv
0.3,rbf,0.1,95,0.00019531250275028889,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gamma0.1_20251219_115754.csv
0.3,rbf,0.3,95,0.00019531249999887867,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gamma0.3_20251219_115755.csv
0.3,rbf,0.5,95,0.00019531249999887867,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gamma0.5_20251219_115755.csv
0.3,rbf,0.8,95,0.00019531249999887867,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gamma0.8_20251219_115755.csv
0.3,rbf,1.0,95,0.00019531249999887867,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelrbf_gamma1.0_20251219_115755.csv
0.3,linear,N/A,95,0.00034436371720549463,0.43333333333333335,0.2608695652173913,0.6382978723404256,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernellinear_gammascale_20251219_115755.csv
0.3,poly,N/A,95,0.07524180120481962,0.3979166666666667,0.3,0.40425531914893614,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelpoly_gammascale_20251219_115755.csv
0.3,sigmoid,N/A,95,0.3058161160864669,0.6104166666666667,0.2857142857142857,0.6808510638297872,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p95_nu0.300_kernelsigmoid_gammascale_20251219_115755.csv
0.01,rbf,scale,96,0.00022137317214376061,0.7791666666666667,0.5454545454545454,0.6808510638297872,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gammascale_20251219_115755.csv
0.01,rbf,auto,96,7.35319246668651e-05,0.7770833333333333,0.6,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gammaauto_20251219_115755.csv
0.01,rbf,0.001,96,0.00025810187339543735,0.7895833333333333,0.6285714285714286,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gamma0.001_20251219_115755.csv
0.01,rbf,0.01,96,0.00032599497405679466,0.7854166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gamma0.01_20251219_115755.csv
0.01,rbf,0.05,96,0.0002343796348482574,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gamma0.05_20251219_115755.csv
0.01,rbf,0.1,96,0.00023437500009525214,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gamma0.1_20251219_115756.csv
0.01,rbf,0.3,96,0.00023437500000000715,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.010_kernelrbf_gamma0.3_20251219_115756.csv
